timestamp	asset_composition	asset_amounts	total_portfolio_value	pnl	return	apr	net_gain_vs_hold	capital_used_in_trading	total_capital_locked	lp_fees_earned	trading_fees_paid	gas_fees_paid	max_drawdown	max_gain	impermanent_loss	asset_exposure	rebalancing_actions	notes
1749265200000	cbBTC,USDC	0.04544406,5197.60	10240.79	240.79	2.407910	24.32	419.818084	9967.51	9967.51	273.278760	0.000000	5.000000	8.486370	9.096587	-0.016616	0.00	1	
1749268800000	cbBTC,USDC	0.04544406,5197.60	10236.07	236.07	2.360680	24.32	419.914108	9962.74	9962.74	273.323740	0.000000	5.000000	8.486370	9.096587	-0.017540	0.00	1	
1749272400000	cbBTC,USDC	0.04544406,5197.60	10242.85	242.85	2.428543	24.32	419.924954	9969.45	9969.45	273.406352	0.000000	5.000000	8.486370	9.096587	-0.016249	0.00	1	
1749276000000	cbBTC,USDC	0.04544406,5197.60	10258.53	258.53	2.585292	24.32	419.943125	9984.94	9984.94	273.590359	0.000000	5.000000	8.486370	9.096587	-0.013459	0.00	1	
1749279600000	cbBTC,USDC	0.04544406,5197.60	10242.07	242.07	2.420711	24.32	420.269615	9968.33	9968.33	273.739067	0.000000	5.000000	8.486370	9.096587	-0.016460	0.00	1	
1749283200000	cbBTC,USDC	0.04544406,5197.60	10235.85	235.85	2.358474	24.32	420.377679	9962.07	9962.07	273.780064	0.000000	5.000000	8.486370	9.096587	-0.017673	0.00	1	
1749286800000	cbBTC,USDC	0.04544406,5197.60	10238.88	238.88	2.388779	24.32	420.410188	9965.03	9965.03	273.844329	0.000000	5.000000	8.486370	9.096587	-0.017093	0.00	1	
1749290400000	cbBTC,USDC	0.04544406,5197.60	10253.23	253.23	2.532260	24.32	420.478150	9979.16	9979.16	274.063545	0.000000	5.000000	8.486370	9.096587	-0.014468	0.00	1	
1749294000000	cbBTC,USDC	0.04544406,5197.60	10251.02	251.02	2.510200	24.32	420.537373	9976.92	9976.92	274.098775	0.000000	5.000000	8.486370	9.096587	-0.014869	0.00	1	
1749297600000	cbBTC,USDC	0.04544406,5197.60	10266.51	266.51	2.665090	24.32	420.653493	9992.13	9992.13	274.377725	0.000000	5.000000	8.486370	9.096587	-0.012256	0.00	1	
1749301200000	cbBTC,USDC	0.04544406,5197.60	10277.09	277.09	2.770864	24.32	420.743325	10002.51	10002.51	274.578641	0.000000	5.000000	8.486370	9.096587	-0.010622	0.00	1	
1749304800000	cbBTC,USDC	0.04544406,5197.60	10267.41	267.41	2.674114	24.32	420.942443	9992.74	9992.74	274.673173	0.000000	5.000000	8.486370	9.096587	-0.012157	0.00	1	
1749308400000	cbBTC,USDC	0.04544406,5197.60	10272.10	272.10	2.720966	24.32	421.042063	9997.28	9997.28	274.821363	0.000000	5.000000	8.486370	9.096587	-0.011431	0.00	1	
1749312000000	cbBTC,USDC	0.04544406,5197.60	10261.78	261.78	2.617750	24.32	421.211282	9986.90	9986.90	274.879463	0.000000	5.000000	8.486370	9.096587	-0.013126	0.00	1	
1749315600000	cbBTC,USDC	0.04544406,5197.60	10267.11	267.11	2.671148	24.32	421.236189	9992.15	9992.15	274.960665	0.000000	5.000000	8.486370	9.096587	-0.012252	0.00	1	
1749319200000	cbBTC,USDC	0.04544406,5197.60	10275.83	275.83	2.758302	24.32	421.337076	10000.68	10000.68	275.152798	0.000000	5.000000	8.486370	9.096587	-0.010902	0.00	1	
1749322800000	cbBTC,USDC	0.04544406,5197.60	10279.20	279.20	2.792008	24.32	421.387451	10003.96	10003.96	275.238340	0.000000	5.000000	8.486370	9.096587	-0.010403	0.00	1	
1749326400000	cbBTC,USDC	0.04544406,5197.60	10285.69	285.69	2.856939	24.32	421.396350	10010.38	10010.38	275.315920	0.000000	5.000000	8.486370	9.096587	-0.009463	0.00	1	
1749330000000	cbBTC,USDC	0.04544406,5197.60	10282.50	282.50	2.825015	24.32	421.441000	10007.18	10007.18	275.326283	0.000000	5.000000	8.486370	9.096587	-0.009926	0.00	1	
1749333600000	cbBTC,USDC	0.04544406,5197.60	10284.61	284.61	2.846105	24.32	421.504674	10009.20	10009.20	275.411622	0.000000	5.000000	8.486370	9.096587	-0.009632	0.00	1	
1749337200000	cbBTC,USDC	0.04544406,5197.60	10274.78	274.78	2.747783	24.32	421.643241	9999.33	9999.33	275.444577	0.000000	5.000000	8.486370	9.096587	-0.011109	0.00	1	
1749340800000	cbBTC,USDC	0.04544406,5197.60	10270.19	270.19	2.701925	24.32	421.754640	9994.69	9994.69	275.506224	0.000000	5.000000	8.486370	9.096587	-0.011842	0.00	1	
1749344400000	cbBTC,USDC	0.04544406,5197.60	10280.90	280.90	2.808973	24.32	421.758285	10005.27	10005.27	275.623215	0.000000	5.000000	8.486370	9.096587	-0.010207	0.00	1	
1749348000000	cbBTC,USDC	0.04544406,5197.60	10269.87	269.87	2.698655	24.32	421.885959	9994.23	9994.23	275.632689	0.000000	5.000000	8.486370	9.096587	-0.011915	0.00	1	
1749351600000	cbBTC,USDC	0.04544406,5197.60	10268.89	268.89	2.688939	24.32	421.905665	9993.25	9993.25	275.641895	0.000000	5.000000	8.486370	9.096587	-0.012074	0.00	1	
1749355200000	cbBTC,USDC	0.04544406,5197.60	10274.55	274.55	2.745543	24.32	421.896491	9998.86	9998.86	275.692773	0.000000	5.000000	8.486370	9.096587	-0.011183	0.00	1	
1749358800000	cbBTC,USDC	0.04544406,5197.60	10269.30	269.30	2.693040	24.32	421.968544	9993.60	9993.60	275.708452	0.000000	5.000000	8.486370	9.096587	-0.012018	0.00	1	
1749362400000	cbBTC,USDC	0.04544406,5197.60	10269.86	269.86	2.698648	24.32	421.994496	9994.12	9994.12	275.740069	0.000000	5.000000	8.486370	9.096587	-0.011933	0.00	1	
1749366000000	cbBTC,USDC	0.04544406,5197.60	10266.30	266.30	2.662976	24.32	422.131219	9990.46	9990.46	275.837560	0.000000	5.000000	8.486370	9.096587	-0.012530	0.00	1	
1749369600000	cbBTC,USDC	0.04544406,5197.60	10266.22	266.22	2.662225	24.32	422.157568	9990.36	9990.36	275.862834	0.000000	5.000000	8.486370	9.096587	-0.012547	0.00	1	
1749373200000	cbBTC,USDC	0.04544406,5197.60	10256.89	256.89	2.568932	24.32	422.345792	9980.94	9980.94	275.950249	0.000000	5.000000	8.486370	9.096587	-0.014153	0.00	1	
1749376800000	cbBTC,USDC	0.04544406,5197.60	10265.74	265.74	2.657425	24.32	422.424784	9989.62	9989.62	276.122135	0.000000	5.000000	8.486370	9.096587	-0.012669	0.00	1	
1749380400000	cbBTC,USDC	0.04544406,5197.60	10277.13	277.13	2.771295	24.32	422.449069	10000.86	10000.86	276.266775	0.000000	5.000000	8.486370	9.096587	-0.010873	0.00	1	
1749384000000	cbBTC,USDC	0.04544406,5197.60	10279.67	279.67	2.796682	24.32	422.537056	10003.29	10003.29	276.380719	0.000000	5.000000	8.486370	9.096587	-0.010504	0.00	1	
1749387600000	cbBTC,USDC	0.04544406,5197.60	10275.94	275.94	2.759446	24.32	422.833995	9999.31	9999.31	276.635072	0.000000	5.000000	8.486370	9.096587	-0.011113	0.00	1	
1749391200000	cbBTC,USDC	0.04544406,5197.60	10285.28	285.28	2.852776	24.32	422.902686	10008.48	10008.48	276.801891	0.000000	5.000000	8.486370	9.096587	-0.009737	0.00	1	
1749394800000	cbBTC,USDC	0.04544406,5197.60	10293.56	293.56	2.935613	24.32	422.963507	10016.61	10016.61	276.949809	0.000000	5.000000	8.486370	9.096587	-0.008594	0.00	1	
1749398400000	cbBTC,USDC	0.04544406,5197.60	10302.78	302.78	3.027836	24.32	423.043142	10025.66	10025.66	277.126282	0.000000	5.000000	8.486370	9.096587	-0.007409	0.00	1	
1749402000000	cbBTC,USDC	0.04544406,5197.60	10300.94	300.94	3.009363	24.32	423.166744	10023.71	10023.71	277.229008	0.000000	5.000000	8.486370	9.096587	-0.007656	0.00	1	
1749405600000	cbBTC,USDC	0.04544406,5197.60	10307.70	307.70	3.076956	24.32	423.201766	10030.36	10030.36	277.335255	0.000000	5.000000	8.486370	9.096587	-0.006828	0.00	1	
1749409200000	cbBTC,USDC	0.04544406,5197.60	10306.35	306.35	3.063545	24.32	423.239919	10029.00	10029.00	277.358797	0.000000	5.000000	8.486370	9.096587	-0.006994	0.00	1	
1749412800000	cbBTC,USDC	0.04544406,5197.60	10302.60	302.60	3.025963	24.32	423.294812	10025.22	10025.22	277.373303	0.000000	5.000000	8.486370	9.096587	-0.007463	0.00	1	
1749416400000	cbBTC,USDC	0.04544406,5197.60	10311.73	311.73	3.117291	24.32	423.353080	10034.20	10034.20	277.527688	0.000000	5.000000	8.486370	9.096587	-0.006372	0.00	1	
1749420000000	cbBTC,USDC	0.04544406,5197.60	10285.08	285.08	2.850763	24.32	423.821953	10007.37	10007.37	277.709289	0.000000	5.000000	8.486370	9.096587	-0.009898	0.00	1	
1749423600000	cbBTC,USDC	0.04544406,5197.60	10282.37	282.37	2.823655	24.32	423.952536	10004.56	10004.56	277.809776	0.000000	5.000000	8.486370	9.096587	-0.010314	0.00	1	
1749427200000	cbBTC,USDC	0.04544406,5197.60	10281.20	281.20	2.811961	24.32	424.197336	10003.16	10003.16	278.039597	0.000000	5.000000	8.486370	9.096587	-0.010524	0.00	1	
1749430800000	cbBTC,USDC	0.04544406,5197.60	10272.47	272.47	2.724653	24.32	424.349454	9994.37	9994.37	278.097627	0.000000	5.000000	8.486370	9.096587	-0.011894	0.00	1	
1749434400000	cbBTC,USDC	0.04544406,5197.60	10276.32	276.32	2.763204	24.32	424.388839	9998.14	9998.14	278.177428	0.000000	5.000000	8.486370	9.096587	-0.011295	0.00	1	
1749438000000	cbBTC,USDC	0.04544406,5197.60	10279.80	279.80	2.798049	24.32	424.493852	10001.49	10001.49	278.318236	0.000000	5.000000	8.486370	9.096587	-0.010778	0.00	1	
1749441600000	cbBTC,USDC	0.04544406,5197.60	10271.56	271.56	2.715646	24.32	424.595126	9993.23	9993.23	278.331157	0.000000	5.000000	8.486370	9.096587	-0.012077	0.00	1	
1749445200000	cbBTC,USDC	0.04544406,5197.60	10269.19	269.19	2.691942	24.32	424.661796	9990.82	9990.82	278.372014	0.000000	5.000000	8.486370	9.096587	-0.012471	0.00	1	
1749448800000	cbBTC,USDC	0.04544406,5197.60	10279.92	279.92	2.799245	24.32	424.686400	10001.41	10001.41	278.510012	0.000000	5.000000	8.486370	9.096587	-0.010789	0.00	1	
1749452400000	cbBTC,USDC	0.04544406,5197.60	10276.91	276.91	2.769133	24.32	424.735924	9998.39	9998.39	278.527117	0.000000	5.000000	8.486370	9.096587	-0.011257	0.00	1	
1749456000000	cbBTC,USDC	0.04544406,5197.60	10291.52	291.52	2.915165	24.32	424.758687	10012.81	10012.81	278.704315	0.000000	5.000000	8.486370	9.096587	-0.009119	0.00	1	
1749459600000	cbBTC,USDC	0.04544406,5197.60	10327.06	327.06	3.270612	24.32	425.048530	10047.69	10047.69	279.367577	0.000000	5.000000	8.486370	9.096587	-0.004896	0.00	1	
1749463200000	cbBTC,USDC	0.04544406,5197.60	10349.58	349.58	3.495820	24.32	425.309223	10069.72	10069.72	279.864049	0.000000	5.000000	8.486370	9.096587	-0.002911	0.00	1	
1749466800000	cbBTC,USDC	0.04544406,5197.60	10375.77	375.77	3.757658	24.32	425.416341	10095.52	10095.52	280.247370	0.000000	5.000000	8.486370	9.096587	-0.001245	0.00	1	
1749470400000	cbBTC,USDC	0.04544406,5197.60	10378.15	378.15	3.781549	24.32	425.593860	10097.71	10097.71	280.448315	0.000000	5.000000	8.486370	9.096587	-0.001136	0.00	1	
1749474000000	cbBTC,USDC	0.04544406,5197.60	10347.28	347.28	3.472796	24.32	426.259280	10066.50	10066.50	280.779655	0.000000	5.000000	8.486370	9.096587	-0.003169	0.00	1	
1749477600000	cbBTC,USDC	0.04544406,5197.60	10370.65	370.65	3.706484	24.32	426.781005	10089.11	10089.11	281.543377	0.000000	5.000000	8.486370	9.096587	-0.001593	0.00	1	
1749481200000	cbBTC,USDC	0.04544406,5197.60	10376.41	376.41	3.764055	24.32	427.071085	10094.51	10094.51	281.891363	0.000000	5.000000	8.486370	9.096587	-0.001297	0.00	1	
1749484800000	cbBTC,USDC	0.04544406,5197.60	10378.39	378.39	3.783939	24.32	427.598088	10095.96	10095.96	282.433846	0.000000	5.000000	8.486370	9.096587	-0.001223	0.00	1	
1749488400000	cbBTC,USDC	0.04544406,5197.60	10407.83	407.83	4.078346	24.32	427.695504	10124.99	10124.99	282.842065	0.000000	5.000000	8.486370	9.096587	-0.000198	0.00	1	
1749492000000	cbBTC,USDC	0.04544406,5197.60	10411.46	411.46	4.114644	24.32	427.811486	10128.47	10128.47	282.995266	0.000000	5.000000	8.486370	9.096587	-0.000134	0.00	1	
1749495600000	cbBTC,USDC	0.04544406,5197.60	10418.93	418.93	4.189294	24.32	428.090847	10135.58	10135.58	283.350736	0.000000	5.000000	8.486370	9.096587	-0.000042	0.00	1	
1749499200000	cbBTC,USDC	0.04544406,5197.60	10422.67	422.67	4.226707	24.32	428.213801	10139.16	10139.16	283.512016	0.000000	5.000000	8.486370	9.096587	-0.000015	0.00	1	
1749502800000	cbBTC,USDC	0.04544406,5197.60	10481.80	481.80	4.818035	24.32	429.476520	10196.42	10196.42	285.387694	0.000000	5.000000	8.486370	9.096587	-0.001355	0.00	1	
1749506400000	cbBTC,USDC	0.04544406,5197.60	10493.19	493.19	4.931893	24.32	430.172260	10206.99	10206.99	286.196663	0.000000	5.000000	8.486370	9.096587	-0.001961	0.00	1	
1749510000000	cbBTC,USDC	0.04544406,5197.60	10495.93	495.93	4.959290	24.32	430.595689	10209.28	10209.28	286.644625	0.000000	5.000000	8.486370	9.096587	-0.002107	0.00	1	
1749513600000	cbBTC,USDC	0.04544406,5197.60	10483.14	483.14	4.831351	24.32	431.069588	10196.16	10196.16	286.977993	0.000000	5.000000	8.486370	9.096587	-0.001341	0.00	1	
1749517200000	cbBTC,USDC	0.04544406,5197.60	10476.05	476.05	4.760469	24.32	431.267482	10188.95	10188.95	287.098713	0.000000	5.000000	8.486370	9.096587	-0.000994	0.00	1	
1749520800000	cbBTC,USDC	0.04544406,5197.60	10471.11	471.11	4.711051	24.32	431.551854	10183.78	10183.78	287.327729	0.000000	5.000000	8.486370	9.096587	-0.000776	0.00	1	
1749524400000	cbBTC,USDC	0.04544406,5197.60	10465.91	465.91	4.659063	24.32	431.710587	10178.48	10178.48	287.429715	0.000000	5.000000	8.486370	9.096587	-0.000581	0.00	1	
1749528000000	cbBTC,USDC	0.04544406,5197.60	10463.26	463.26	4.632577	24.32	431.800736	10175.77	10175.77	287.490855	0.000000	5.000000	8.486370	9.096587	-0.000492	0.00	1	
1749531600000	cbBTC,USDC	0.04544406,5197.60	10455.35	455.35	4.553507	24.32	432.137319	10167.61	10167.61	287.740122	0.000000	5.000000	8.486370	9.096587	-0.000268	0.00	1	
1749535200000	cbBTC,USDC	0.04544406,5197.60	10466.54	466.54	4.665408	24.32	432.285759	10178.54	10178.54	288.005516	0.000000	5.000000	8.486370	9.096587	-0.000583	0.00	1	
1749538800000	cbBTC,USDC	0.04544406,5197.60	10452.22	452.22	4.522175	24.32	432.576760	10164.08	10164.08	288.141722	0.000000	5.000000	8.486370	9.096587	-0.000192	0.00	1	
1749542400000	cbBTC,USDC	0.04544406,5197.60	10446.20	446.20	4.461969	24.32	432.847743	10157.85	10157.85	288.346065	0.000000	5.000000	8.486370	9.096587	-0.000089	0.00	1	
1749546000000	cbBTC,USDC	0.04544406,5197.60	10462.85	462.85	4.628534	24.32	432.849983	10174.33	10174.33	288.524707	0.000000	5.000000	8.486370	9.096587	-0.000447	0.00	1	
1749549600000	cbBTC,USDC	0.04544406,5197.60	10456.32	456.32	4.563161	24.32	433.055951	10167.66	10167.66	288.659249	0.000000	5.000000	8.486370	9.096587	-0.000269	0.00	1	
1749553200000	cbBTC,USDC	0.04544406,5197.60	10466.58	466.58	4.665836	24.32	433.285894	10177.59	10177.59	288.995511	0.000000	5.000000	8.486370	9.096587	-0.000551	0.00	1	
1749556800000	cbBTC,USDC	0.04544406,5197.60	10471.96	471.96	4.719567	24.32	433.496646	10182.70	10182.70	289.260941	0.000000	5.000000	8.486370	9.096587	-0.000734	0.00	1	
1749560400000	cbBTC,USDC	0.04544406,5197.60	10454.14	454.14	4.541398	24.32	434.139777	10164.43	10164.43	289.708545	0.000000	5.000000	8.486370	9.096587	-0.000199	0.00	1	
1749564000000	cbBTC,USDC	0.04544406,5197.60	10426.49	426.49	4.264924	24.32	435.149055	10136.08	10136.08	290.414291	0.000000	5.000000	8.486370	9.096587	-0.000038	0.00	1	
1749567600000	cbBTC,USDC	0.04544406,5197.60	10444.50	444.50	4.445025	24.32	435.880958	10153.17	10153.17	291.329204	0.000000	5.000000	8.486370	9.096587	-0.000037	0.00	1	
1749571200000	cbBTC,USDC	0.04544406,5197.60	10431.35	431.35	4.313468	24.32	436.468682	10139.58	10139.58	291.771358	0.000000	5.000000	8.486370	9.096587	-0.000013	0.00	1	
1749574800000	cbBTC,USDC	0.04544406,5197.60	10432.58	432.58	4.325848	24.32	436.825717	10140.45	10140.45	292.137725	0.000000	5.000000	8.486370	9.096587	-0.000009	0.00	1	
1749578400000	cbBTC,USDC	0.04544406,5197.60	10460.07	460.07	4.600658	24.32	437.016615	10167.45	10167.45	292.617679	0.000000	5.000000	8.486370	9.096587	-0.000264	0.00	1	
1749582000000	cbBTC,USDC	0.04544406,5197.60	10469.79	469.79	4.697894	24.32	437.751348	10176.34	10176.34	293.447622	0.000000	5.000000	8.486370	9.096587	-0.000510	0.00	1	
1749585600000	cbBTC,USDC	0.04544406,5197.60	10489.37	489.37	4.893740	24.32	438.004553	10195.47	10195.47	293.905585	0.000000	5.000000	8.486370	9.096587	-0.001306	0.00	1	
1749589200000	cbBTC,USDC	0.04544406,5197.60	10483.67	483.67	4.836667	24.32	438.716763	10189.12	10189.12	294.549799	0.000000	5.000000	8.486370	9.096587	-0.001001	0.00	1	
1749592800000	cbBTC,USDC	0.04544406,5197.60	10481.37	481.37	4.813679	24.32	439.043387	10186.52	10186.52	294.848614	0.000000	5.000000	8.486370	9.096587	-0.000888	0.00	1	
1749596400000	cbBTC,USDC	0.04544406,5197.60	10504.16	504.16	5.041618	24.32	439.182404	10208.93	10208.93	295.227592	0.000000	5.000000	8.486370	9.096587	-0.002084	0.00	1	
1749600000000	cbBTC,USDC	0.04544406,5197.60	10485.10	485.10	4.850998	24.32	439.575753	10189.68	10189.68	295.414870	0.000000	5.000000	8.486370	9.096587	-0.001027	0.00	1	
1749603600000	cbBTC,USDC	0.04544406,5197.60	10475.71	475.71	4.757058	24.32	439.739933	10180.23	10180.23	295.477811	0.000000	5.000000	8.486370	9.096587	-0.000642	0.00	1	
1749607200000	cbBTC,USDC	0.04544406,5197.60	10476.89	476.89	4.768945	24.32	439.955867	10181.19	10181.19	295.704047	0.000000	5.000000	8.486370	9.096587	-0.000677	0.00	1	
1749610800000	cbBTC,USDC	0.04544406,5197.60	10480.08	480.08	4.800827	24.32	440.017838	10184.28	10184.28	295.799131	0.000000	5.000000	8.486370	9.096587	-0.000796	0.00	1	
1749614400000	cbBTC,USDC	0.04544406,5197.60	10475.40	475.40	4.754009	24.32	440.092465	10179.58	10179.58	295.823379	0.000000	5.000000	8.486370	9.096587	-0.000619	0.00	1	
1749618000000	cbBTC,USDC	0.04544406,5197.60	10471.35	471.35	4.713483	24.32	440.198373	10175.46	10175.46	295.885240	0.000000	5.000000	8.486370	9.096587	-0.000482	0.00	1	
1749621600000	cbBTC,USDC	0.04544406,5197.60	10476.36	476.36	4.763594	24.32	440.254168	10180.37	10180.37	295.993521	0.000000	5.000000	8.486370	9.096587	-0.000647	0.00	1	
1749625200000	cbBTC,USDC	0.04544406,5197.60	10470.45	470.45	4.704548	24.32	440.366740	10174.41	10174.41	296.042359	0.000000	5.000000	8.486370	9.096587	-0.000450	0.00	1	
1749628800000	cbBTC,USDC	0.04544406,5197.60	10474.54	474.54	4.745355	24.32	440.419940	10178.40	10178.40	296.138219	0.000000	5.000000	8.486370	9.096587	-0.000578	0.00	1	
1749632400000	cbBTC,USDC	0.04544406,5197.60	10460.52	460.52	4.605219	24.32	440.732835	10164.22	10164.22	296.299368	0.000000	5.000000	8.486370	9.096587	-0.000195	0.00	1	
1749636000000	cbBTC,USDC	0.04544406,5197.60	10464.71	464.71	4.647136	24.32	440.813907	10168.29	10168.29	296.423980	0.000000	5.000000	8.486370	9.096587	-0.000284	0.00	1	
1749639600000	cbBTC,USDC	0.04544406,5197.60	10459.27	459.27	4.592675	24.32	440.874278	10162.84	10162.84	296.426026	0.000000	5.000000	8.486370	9.096587	-0.000169	0.00	1	
1749643200000	cbBTC,USDC	0.04544406,5197.60	10479.13	479.13	4.791269	24.32	441.500236	10181.87	10181.87	297.255704	0.000000	5.000000	8.486370	9.096587	-0.000703	0.00	1	
1749646800000	cbBTC,USDC	0.04544406,5197.60	10479.24	479.24	4.792446	24.32	442.231504	10181.26	10181.26	297.980474	0.000000	5.000000	8.486370	9.096587	-0.000680	0.00	1	
1749650400000	cbBTC,USDC	0.04544406,5197.60	10490.39	490.39	4.903869	24.32	442.851251	10191.68	10191.68	298.711675	0.000000	5.000000	8.486370	9.096587	-0.001119	0.00	1	
1749654000000	cbBTC,USDC	0.04544406,5197.60	10484.61	484.61	4.846135	24.32	443.272792	10185.55	10185.55	299.067599	0.000000	5.000000	8.486370	9.096587	-0.000848	0.00	1	
1749657600000	cbBTC,USDC	0.04544406,5197.60	10472.90	472.90	4.729038	24.32	443.763034	10173.48	10173.48	299.428620	0.000000	5.000000	8.486370	9.096587	-0.000422	0.00	1	
1749661200000	cbBTC,USDC	0.04544406,5197.60	10453.05	453.05	4.530459	24.32	444.267742	10153.33	10153.33	299.717648	0.000000	5.000000	8.486370	9.096587	-0.000038	0.00	1	
1749664800000	cbBTC,USDC	0.04544406,5197.60	10444.33	444.33	4.443278	24.32	445.067467	10143.91	10143.91	300.416560	0.000000	5.000000	8.486370	9.096587	-0.000000	0.00	1	
1749668400000	cbBTC,USDC	0.04544406,5197.60	10440.80	440.80	4.408027	24.32	445.434178	10140.06	10140.06	300.742049	0.000000	5.000000	8.486370	9.096587	-0.000011	0.00	1	
1749672000000	cbBTC,USDC	0.04544406,5197.60	10449.84	449.84	4.498408	24.32	445.645816	10148.79	10148.79	301.047176	0.000000	5.000000	8.486370	9.096587	-0.000009	0.00	1	
1749675600000	cbBTC,USDC	0.04544406,5197.60	10430.87	430.87	4.308709	24.32	446.344143	10129.33	10129.33	301.537178	0.000000	5.000000	8.486370	9.096587	-0.000120	0.00	1	
1749679200000	cbBTC,USDC	0.04544406,5197.60	10428.02	428.02	4.280229	24.32	446.920659	10125.95	10125.95	302.077422	0.000000	5.000000	8.486370	9.096587	-0.000179	0.00	1	
1749682800000	cbBTC,USDC	0.04544406,5197.60	10438.48	438.48	4.384796	24.32	446.946068	10136.27	10136.27	302.213319	0.000000	5.000000	8.486370	9.096587	-0.000036	0.00	1	
1749686400000	cbBTC,USDC	0.04544406,5197.60	10441.82	441.82	4.418151	24.32	447.203039	10139.31	10139.31	302.502897	0.000000	5.000000	8.486370	9.096587	-0.000015	0.00	1	
1749690000000	cbBTC,USDC	0.04544406,5197.60	10431.12	431.12	4.311160	24.32	447.590087	10128.34	10128.34	302.772522	0.000000	5.000000	8.486370	9.096587	-0.000136	0.00	1	
1749693600000	cbBTC,USDC	0.04544406,5197.60	10429.41	429.41	4.294081	24.32	447.883105	10126.36	10126.36	303.044346	0.000000	5.000000	8.486370	9.096587	-0.000171	0.00	1	
1749697200000	cbBTC,USDC	0.04544406,5197.60	10405.53	405.53	4.055296	24.32	448.570740	10102.06	10102.06	303.471777	0.000000	5.000000	8.486370	9.096587	-0.000934	0.00	1	
1749700800000	cbBTC,USDC	0.04544406,5197.60	10397.70	397.70	3.976970	24.32	448.862993	10094.02	10094.02	303.677971	0.000000	5.000000	8.486370	9.096587	-0.001322	0.00	1	
1749704400000	cbBTC,USDC	0.04544406,5197.60	10398.26	398.26	3.982617	24.32	449.088713	10094.35	10094.35	303.907281	0.000000	5.000000	8.486370	9.096587	-0.001305	0.00	1	
1749708000000	cbBTC,USDC	0.04544406,5197.60	10407.67	407.67	4.076657	24.32	449.149380	10103.60	10103.60	304.066913	0.000000	5.000000	8.486370	9.096587	-0.000868	0.00	1	
1749711600000	cbBTC,USDC	0.04544406,5197.60	10394.54	394.54	3.945438	24.32	449.455315	10090.31	10090.31	304.230621	0.000000	5.000000	8.486370	9.096587	-0.001524	0.00	1	
1749715200000	cbBTC,USDC	0.04544406,5197.60	10398.73	398.73	3.987320	24.32	449.557356	10094.36	10094.36	304.375942	0.000000	5.000000	8.486370	9.096587	-0.001305	0.00	1	
1749718800000	cbBTC,USDC	0.04544406,5197.60	10389.99	389.99	3.899869	24.32	449.707519	10085.55	10085.55	304.431887	0.000000	5.000000	8.486370	9.096587	-0.001805	0.00	1	
1749722400000	cbBTC,USDC	0.04544406,5197.60	10379.86	379.86	3.798615	24.32	450.004472	10075.24	10075.24	304.618446	0.000000	5.000000	8.486370	9.096587	-0.002495	0.00	1	
1749726000000	cbBTC,USDC	0.04544406,5197.60	10363.40	363.40	3.634045	24.32	450.369498	10058.60	10058.60	304.805294	0.000000	5.000000	8.486370	9.096587	-0.003848	0.00	1	
1749729600000	cbBTC,USDC	0.04544406,5197.60	10366.49	366.49	3.664910	24.32	450.653216	10061.37	10061.37	305.118700	0.000000	5.000000	8.486370	9.096587	-0.003602	0.00	1	
1749733200000	cbBTC,USDC	0.04544406,5197.60	10367.65	367.65	3.676546	24.32	451.140857	10062.04	10062.04	305.613499	0.000000	5.000000	8.486370	9.096587	-0.003544	0.00	1	
1749736800000	cbBTC,USDC	0.04544406,5197.60	10394.82	394.82	3.948248	24.32	451.278849	10088.79	10088.79	306.037816	0.000000	5.000000	8.486370	9.096587	-0.001612	0.00	1	
1749740400000	cbBTC,USDC	0.04544406,5197.60	10368.82	368.82	3.688156	24.32	452.104515	10062.24	10062.24	306.579248	0.000000	5.000000	8.486370	9.096587	-0.003527	0.00	1	
1749744000000	cbBTC,USDC	0.04544406,5197.60	10400.60	400.60	4.005959	24.32	452.598593	10093.19	10093.19	307.404710	0.000000	5.000000	8.486370	9.096587	-0.001366	0.00	1	
1749747600000	cbBTC,USDC	0.04544406,5197.60	10426.97	426.97	4.269712	24.32	452.673405	10119.21	10119.21	307.758095	0.000000	5.000000	8.486370	9.096587	-0.000332	0.00	1	
1749751200000	cbBTC,USDC	0.04544406,5197.60	10394.32	394.32	3.943198	24.32	453.682632	10085.91	10085.91	308.410790	0.000000	5.000000	8.486370	9.096587	-0.001783	0.00	1	
1749754800000	cbBTC,USDC	0.04544406,5197.60	10361.32	361.32	3.613243	24.32	454.692019	10052.26	10052.26	309.059997	0.000000	5.000000	8.486370	9.096587	-0.004441	0.00	1	
1749758400000	cbBTC,USDC	0.04544406,5197.60	10325.20	325.20	3.252043	24.32	456.558843	10014.68	10014.68	310.524466	0.000000	5.000000	8.486370	9.096587	-0.008859	0.00	1	
1749762000000	cbBTC,USDC	0.04544406,5197.60	10326.24	326.24	3.262413	24.32	457.246595	10015.03	10015.03	311.215916	0.000000	5.000000	8.486370	9.096587	-0.008811	0.00	1	
1749765600000	cbBTC,USDC	0.04544406,5197.60	10323.13	323.13	3.231329	24.32	457.818484	10011.38	10011.38	311.748824	0.000000	5.000000	8.486370	9.096587	-0.009320	0.00	1	
1749769200000	cbBTC,USDC	0.04544406,5197.60	10316.16	316.16	3.161554	24.32	458.473712	10003.83	10003.83	312.323206	0.000000	5.000000	8.486370	9.096587	-0.010422	0.00	1	
